1	2228	rainbow-robotics-rbq-10	weight	caveat_wording	"Weight (with battery)"
2	2228	rainbow-robotics-rbq-10	charging_time	caveat_wording	"1h (20 to 80%)"
3	2228	rainbow-robotics-rbq-10	slope	caveat_wording	"Longitudinal slope: 45% Lateral slope: 20%"
4	2228	rainbow-robotics-rbq-10	docking_station	caveat_wording	"Wireless Charging Station"
5	2228	rainbow-robotics-rbq-10	data_ports	caveat	"Radio: WiFi / LTE (optional) (see caveat_wording)."
6	2228	rainbow-robotics-rbq-10	data_ports	caveat_wording	"Wi-Fi / LTE (optional)"
7	2228	rainbow-robotics-rbq-10	stair_step_continuous	caveat_wording	"Stairs and steps: up to 25 cm | step height 20 cm"
8	2228	rainbow-robotics-rbq-10	ip_rating	value_text	"IP54"
9	2228	rainbow-robotics-rbq-10	runtime	caveat_wording	"2 hours (up to 4 hours)"
10	2228	rainbow-robotics-rbq-10	hot_swap	caveat_wording	"Swappable / Separate charging / Automatic charging support"
11	2228	rainbow-robotics-rbq-10	lidar	caveat_wording	"3D LiDAR (optional)"
12	2228	rainbow-robotics-rbq-10	compute	caveat	"Not in the specification table."
13	2228	rainbow-robotics-rbq-10	mounting_interface	value_text	"Top rail (slot) + spring nuts"
14	2228	rainbow-robotics-rbq-10	power_output	value_text	"54 V; 12 V"
