1	2217	mab-honey-badger-4	height	caveat_wording	"Physical dimensions | 60 x 40 x 15-50 cm"
2	2217	mab-honey-badger-4	payload_walking	caveat_wording	"up to 4 kg"
3	2217	mab-honey-badger-4	ip_rating	value_text	"IP67"
4	2217	mab-honey-badger-4	ip_rating	caveat_wording	"up to IP67 | IP67-rated construction"
5	2217	mab-honey-badger-4	runtime	caveat	"'up to 2 hours' (see caveat_wording). No load condition."
6	2217	mab-honey-badger-4	runtime	caveat_wording	"up to 2 hours"
7	2218	mab-honey-badger-5	runtime	caveat_wording	"up to 2 hours"
8	2218	mab-honey-badger-5	compute	caveat_wording	"two onboard computers"
9	2218	mab-honey-badger-5	height	caveat_wording	"Physical dimensions | 50 x 30 x 13-50 cm"
10	2218	mab-honey-badger-5	payload_walking	caveat_wording	"up to 5 kg"
11	2218	mab-honey-badger-5	ip_rating	value_text	"IP66"
12	2218	mab-honey-badger-5	ros2	caveat_wording	"open architecture"
